otu	Superkingdom	Phylum 	Class	Order	Family 	Genus	Species 
a0ff90133a016e4175f4cbd27c48422f	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Porphyromonadaceae bacterium C941	Porphyromonadaceae bacterium C941
b658a526b3b623ce1dfa4f066d73e604	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Mitsuokella	human gut metagenome
58b0b02468dbe1a3d123dcc7acedd4fb	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Lautropia	__
a62c71179a708bffc0d9a0a91746f859	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	GCA-900066225	metagenome
934684ceec15c4553884ab4e481235cd	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Intestinimonas	uncultured Clostridiales bacterium
02df10f60cb9787f2b1e2bfd0c717c91	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	__
ed2b9f6bbc2d601c01882bdef99e0e3c	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Propioniciclava	uncultured bacterium
445f730301685250c5cf5907723b298f	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	__
e71dd85a6d29a1de879f5295d59b4be7	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae FCS020 group	__
1f4ea95227b3579f61f15a6c60a064e6	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-010	bacterium enrichment culture clone BBMC-9
c20635a58777909034eab74cb9027758	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaeraceae	__
42daf2cef37dec3b745d957f0c66d7dc	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus jensenii
3105f1243ad6452fa2fcbca0378d15c5	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Flexilinea	Chloroflexi bacterium oral taxon 439 isolate Chl2
b5bf9a3299819812ae90a3e71fc557cd	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Moryella	__
7cecdae0bbcffc214119d67928d48ddb	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 1	__
538d1dd2ebed2008a92947770977d79b	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	__
35539cd08852b0fde0c45dafc75a25b8	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Senegalimassilia	__
1756f278801d714089846c19fe641b67	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Sporobacter	uncultured bacterium
501ce66f4fb74f4ad6ee381320ba4aec	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Pygmaiobacter	uncultured bacterium
4113dbd7e672c30a720b1d472592c09e	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter oralis
3b4076f8123ab3b0b1dbb7820f15adc5	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Catabacter	Christensenella sp. AF73-05CM02
ef5230b8da27fa1807c32190af1549ac	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Selenomonas 4	__
1726ab72e69fb18be147df1451043203	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	uncultured Clostridiaceae bacterium
aea973217f290e7aef5e95503d1fc4dd	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Sutterella	uncultured bacterium
c1f349082de581a6fc459a6c2b66f094	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Acidaminococcaceae	__
b70ef37b3dcf6a89cd89c0db69ac7ba4	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Neisseriaceae	Neisseriaceae	__
e91aabaa1d5d033dd0b1d3b225e481f8	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	uncultured organism	uncultured organism
4b4a3f00faaa1f517273952b03c19058	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Abiotrophia	__
45964347285654dcde11f080d2e373ad	Bacteria	Firmicutes	Bacilli	Bacillales	Family XII	Exiguobacterium	__
269aaeefff26fcaf45a96306f752d725	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Glutamicibacter	__
9658896d30c48172d94f537dc39429af	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XIII	uncultured	uncultured bacterium
02a9245bcc32a1c6be323b47cfbc6081	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Robinsoniella	__
bbb3beb6ea5acd20b3e6255bb1dd7210	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Olsenella sp. oral taxon 807
51d80a2a9c462370ef18b54fa40c0a64	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	uncultured Actinomyces sp.
d526ed65f877de11038d706c3cf4313e	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XI	Gallicola	uncultured bacterium
73c94c4e3e75190b309d174d724f5869	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-002	uncultured bacterium adhufec269
308ad4dde41046a37ac12ccf5423bdc1	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Propioniciclava	gut metagenome
42c54e161b8478e805878fbb0e693fbb	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Virgisporangium	uncultured bacterium
a0138b7dd997e0f7010a4b456a7054e0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcaceae	__
254a4c5ed2397a75de1971838832a657	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Fastidiosipila	uncultured bacterium
356e08af6542e384dcb14292ade3bf31	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 6	__
badbba963d9aa625853b80a269a982db	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus Saccharimonas	uncultured bacterium
942a7d91be4b63a8fe65dba8c848634b	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	gut metagenome
7e3c5f5c5d2502158616039de1898175	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-002	uncultured Firmicutes bacterium
3e710369476119187e6c940dd9701bef	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	__
efd9ac7e7de22a7b21a6f47df9667641	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacteriaceae	__
d3f7e541fe5eb2d63d7a809607cef6a2	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemania	__
a323eb63123308e7f5f7de4c02efd65c	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 7	Prevotella dentalis DSM 3688
4fc0888bcfd309937476910a63342ea6	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Clostridium sensu stricto 2	__
8f1c8a738ea0fa37a738527d0a5ee682	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae ND3007 group	uncultured bacterium
5ebf0e14b1b99bf3a1c4f4aeeed1571c	Bacteria	Proteobacteria	__	__	__	__	__
0137070d3a0bb72857d64c98d5d7404d	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	GCA-900066225	__
6acaf64e2444c2e955cdd561ccea7f1e	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	uncultured	__
5422f1a5c9acd534ce0352eac8ba1186	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	__
740f3a5c276087c9d6c6abb24eb9fe0e	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Pir4 lineage	__
267d0777992913dcf20bb41cb5b037f8	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	__
24718d393bf11fe7aa7e70d79765734e	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Cellulomonadaceae	Tropheryma	Tropheryma whipplei TW08/27
84c4308e5450d21d9b443f6c3c02a6aa	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dialister	unidentified
9e9ad4e9d565f6ad0d08a0b70d3ad71a	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XIII	Family XIII AD3011 group	uncultured Eubacteriaceae bacterium
88218e40edbbe58dfb85c62a0327fb8f	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus Saccharimonas	TM7 phylum sp. canine oral taxon 363
b92c51a1f7deb7fec8cb7d180519778a	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	__
62e3a9b2d5cdfc7e36297bfa5674b548	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	Prevotellaceae bacterium DJF_LS10
409d20e0c67b728f9d04feb2eb5b061a	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Propionibacterium	__
87d50e4c7a1f540abb586f8c1b1f6671	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. DNF00663
bcccd0d18d3a4d07b5dc0a658cfa6bc9	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	uncultured bacterium
9e0af2573625df27fb5483b0e9d3ebce	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	uncultured bacterium
66f57f6b8ac31e9aafedfce91e5a58d3	Archaea	Euryarchaeota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	uncultured	methanogenic archaeon CH1270
69f0f3e7259f5fb9d133292d473457f1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Promicromonosporaceae	Cellulosimicrobium	__
d8dd1fccdab0f00423ed859c45284afc	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	Atopobium sp. oral taxon 199 str. F0494
35e2a4bd07312b54dea68533bfef8b74	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Slackia	Enterorhabdus sp. Marseille-P3203T
07693292b9824521d0990b8dc2510127	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Mailhella	Mailhella massiliensis
153d66a5a5adcbbc4159956b00628e51	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium mongoliense DSM 21395
b68f9dfed611bf1e6778c31f74c97414	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriales Incertae Sedis	uncultured	__
5c66a272c718b9ceba6d27273b2b5bd0	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Clostridium sensu stricto 1	Clostridium sp. Marseille-P2434
10b3f22b06a66511d7e4581fdae33e37	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	uncultured	__
ecd4439846c259284d94739e5803f474	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Cardiobacterium	__
47c839c3d9ac77d7104654d595dc4434	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	Alloprevotella tannerae
b7b3092b0e5680f02d9fccd7f3d66c3d	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Succiniclasticum	uncultured bacterium
00ee634ba50681f351bdeb78fa3dca36	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Enhydrobacter	__
cea16a17dd84d6fbd242180fdbf131ca	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Marmoricola	__
b3461d99f61130832d3a9ae2cac05f3c	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	__
331a9652eba7a159daf7f07edb5ad8f9	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	uncultured bacterium	uncultured bacterium
ee9a44a8ee6a7118c2a08d948ce53f99	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Porphyrobacter	__
081cba254c750bba816d97230ed1cee6	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Dermabacteraceae	Dermabacter	uncultured bacterium
b61dd1f7e6413a10884b21df3fc099ba	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	uncultured	uncultured Propionibacteriaceae bacterium
b3b1e8e23ad1322e3e396ea687d9f94d	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Propioniciclava	Propioniciclava sp. JL42
f357036edd845047209eb3a38935fe36	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Pseudoclavibacter	Pseudoclavibacter sp. CFCC 11305
61a41a8f072c12163ceab18a86b9a20c	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Gordonibacter	Eggerthella sp. YY7918
a6a101bcdec35f32b6cfe42ba6100960	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus Saccharimonas	__
2a7d95fdb5d1ac5ed6db7eb095ba7068	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	bacterium WM06i-B4E
da94c9561a1f1a2a4475db319c4e1ec9	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Asteroleplasma	metagenome
866961053f9005a50ca5b0c6122628cf	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Weeksellaceae	Cloacibacterium	__
1dd1c1eb8a450d4d70ba058152a61a8b	Archaea	Nanoarchaeaeota	__	__	__	__	__
ac3ac727c15e4a2d3d012afc7a47fffe	Archaea	__	__	__	__	__	__
c5a09d2af8868e1205bf4b65e5717fb4	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	F0332	__
91e08e7b11908a3af11cc4d9a9a920d7	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus Saccharimonas	uncultured rumen bacterium
1a8cd73cafacb465db02f02c3503d531	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XIII	[Eubacterium] nodatum group	[Eubacterium] minutum
0164448099150b6d19a755d1f9717a4b	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	[Eubacterium] ruminantium group	__
d897abe23bda80776c669e0a692de524	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Shuttleworthia	__
63b3cd583141cc3470c8ae37c337c6d6	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-002	uncultured bacterium
e731fc1224451bb0a92f257eec5e907e	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	__
b52417226870645fef92b478c1a1c114	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella amnii DSM 23384 = JCM 14753
6020cd86eab20efe85cc010a162b2ff7	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	__
cc5e27d9f0ec730874ab21d9742a019b	Bacteria	Proteobacteria	Gammaproteobacteria	__	__	Gammaproteobacteria	__
fc44494a99a27c5ca6f79dc1aea5aa82	Archaea	Euryarchaeota	Thermoplasmata	Methanomassiliicoccales	Methanomethylophilaceae	Candidatus Methanogranum	__
144cf775980c37610b0f9d8d844d69cd	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Jonquetella	Jonquetella anthropi DSM 22815
3cd4bb9c763e41434747dd922b57262d	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Neisseriaceae	Eikenella	__
46c0fbcb6bfc27879e6ce912daa0cac5	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas	__
259385442f94458f438575d13a243733	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Pseudoramibacter	uncultured bacterium
07ba9d080b1476a0e6ae014f8c223292	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	__
b964d5bc89b01cb3ddc8316ce2fae520	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	__
31b18d1ea7d7a29d08e45e80d7e90ebf	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 2	Prevotella sp. Marseille-P2931
d6b81e159d95d5b5a15e50d4048292ad	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XI	Anaerococcus	uncultured bacterium
3d57c949b7063a1b6b0cacdb1e111c62	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilaceae	__
b6875f4f6a32f6357f95b1c1b6ba981d	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Fastidiosipila	unidentified
03d3b6a6285950de11bf54bc7d993792	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	uncultured rumen archaeon
364807ae005eff25748b2fbf41fcbbaa	Bacteria	Actinobacteria	Actinobacteria	__	__	Actinobacteria	__
8cdbc8f4c443dd0ec2b680dc2ff070f9	Bacteria	Firmicutes	Negativicutes	Selenomonadales	__	Selenomonadales	__
a40be08ed218eb890bd47012d171fb2b	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella pallens
d0df90710bea98867230183c022fdd90	Bacteria	Firmicutes	Clostridia	Clostridiales	Family XI	Murdochiella	unidentified marine bacterioplankton
e56b53f8c4bf65d301274dace150a843	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae NK3B31 group	__
baf865307dc99269e5c41f55423f7774	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii TS146C
f3f4a18f90aa5b28babde90ca4fa3ba0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae NK3A20 group	__
7d1abac6e43d474247ef8ba52173e6b2	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium 1	Corynebacterium kroppenstedtii
103c7ce6af3ee416e5f7d40f097008b7	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	uncultured bacterium	uncultured bacterium
c5f62660a58637ec6dcaee1e139c8693	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	uncultured bacterium	uncultured bacterium
64ef605f8555c33635b3a7d3dc7430fa	Bacteria	Bacteroidetes	Bacteroidia	__	__	Bacteroidia	__
2ab3d130ae9bb0192bdc2279b67955f4	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	unidentified
f38aa5d07c2bef815ed0b102031f8a27	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	__
aa41b0f3d0a00a23ec649236be6f7f5c	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus 1	uncultured Coprococcus sp.
52fd348c00ead6ba63f0a684ab064803	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Propionimicrobium	Propionimicrobium lymphophilum DSM 4903
